pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
Kepler-914|b|4.40966548|2454965.449020|0.0877750|5877.00|1.15|1.10|12.482|290.412001|44.899330|1.380|0.170|-0.120||||||0.01052||678.00|77.58|-54.99|1
Kepler-915|b|4.59489604|2454966.839990|0.1188800|6173.00|1.38|1.21|12.346|290.592077|45.737137|1.500|0.330|-0.190||||||0.00966||806.00|174.96|-100.57|1
Kepler-916|b|32.29687980|2454971.520780|0.1923700|5248.00|0.81|0.85|13.838|290.983322|45.973301|1.760|0.140|-0.130||||||0.01996||769.00|52.27|-46.79|1
Kepler-918|b|4.85386933|2454968.094370|0.1166200|6028.00|1.14|1.11|13.765|298.200719|48.267838|1.740|0.400|-0.210||||||0.01358||1245.00|284.43|-141.11|1
Kepler-919|b|11.04603384|2454969.440830|0.1999600|6113.00|1.21|1.15|13.575|298.114772|48.494404|2.250|0.870|-0.290||||||0.01726||1219.00|467.51|-159.10|1
Kepler-920|b|6.53192704|2454969.033880|0.1298500|5403.00|0.85|0.89|14.026|284.296949|49.158676|2.420|0.220|-0.160||||||0.02607||926.00|79.37|-60.10|1
Kepler-921|b|51.30063400|2454986.536460|0.2911300|5663.00|0.91|0.93|13.597|284.616205|49.190811|2.870|0.330|-0.730||||||0.02860||847.00|98.37|-73.31|1
Kepler-922|b|0.93846683|2454968.601201|0.0529600|5671.00|0.93|0.95|12.613|284.731462|49.533195|1.420|0.180|-0.110||||||0.01369||558.00|68.30|-45.13|1
Kepler-923|b|6.93366476|2454970.072360|0.1800800|5988.00|1.26|1.11|12.978|294.171085|40.055165|1.380|0.290|-0.190||||||0.01040||966.00|190.25|-130.67|1
Kepler-386|c|25.19345800|2454979.432090|0.1931000|5178.00|0.77|0.74|14.183|289.858871|48.693855|1.580|0.890|-0.890|||||||0.0000||||1
Kepler-388|c|13.29700400|2454973.947880|0.1365000|4498.00|0.59|0.59|13.261|284.828038|44.608730|0.860|0.110|-0.110|||||||0.1800||||1
Kepler-390|c|13.06002200|2454977.331210|0.1110000|5166.00|0.78|0.67|12.584|291.628777|41.208603|0.790|0.080|-0.080|||||||0.4800||||1
Kepler-392|c|10.42311800|2454968.152860|0.0944000|5938.00|1.13|1.13|12.414|288.660765|43.368084|1.100|0.230|-0.230|||||||0.0800||||1
Kepler-395|b|7.05434600|2454969.191360|0.0795000|4262.00|0.56|0.53|13.818|293.511099|45.136598|1.030|0.080|-0.080|||||||0.0900||||1
Kepler-397|b|22.25094900|2454982.430670|0.0704000|5307.00|0.77||14.587|295.894109|42.380451|2.460|21.320|-21.320|||||||0.9400||||1
Kepler-399|b|14.42528100|2454969.751980|0.1536000|5502.00|0.68||13.175|299.501738|40.670806|0.960|0.510|-0.510|||||||0.2100||||1
Kepler-4|b|3.21346000|2454956.612700||5857.00|1.49|1.22|11.122|285.615322|50.135754|4.002|0.213|-0.213|6.470000|9.300|24.47200|3.81400|-3.81400|0.02470|0.0220|550.00|80.00|-80.00|1
Kepler-40|b|6.87349000|2455005.519800|0.2858000|6510.00|2.13|1.48|13.536|296.813690|47.526608|13.110|0.450|-0.450|8.110000|179.000|699.20000|127.10000|-127.10000|0.05650|0.0450|2700.00|200.00|-200.00|1
Kepler-401|b|14.38303500|2454973.559680|0.3637000|6117.00|1.33||12.277|290.082749|50.863483|1.710|0.400|-0.400|||||||0.5400||||1
Kepler-402|d|8.92109900|2454970.490950|0.1599000|6090.00|1.26||12.303|288.370225|43.354610|1.380|0.270|-0.270|||||||0.1100||||1
Kepler-404|b|11.82985100|2454970.617640|0.2348000|5654.00|0.88||13.908|286.398631|45.343533|1.270|0.550|-0.550|||||||0.5600||||1
Kepler-406|b|2.42629000|2455003.456800||5538.00|1.07|1.07|11.340|291.848044|44.968224|1.430|0.030|-0.030||2.890|6.35000|1.40000|-1.40000|0.01229|0.1000||||1
Kepler-407|c|3000.00000000|||5476.00|1.01|1.00|11.332|286.036347|49.614506|||||164.000|4000.00000|2000.00000|-2000.00000||||||0
Kepler-410 A|b|17.83364800|||6273.00|1.35|1.21|8.417|283.150698|45.139832|2.838|0.054|-0.054|19.500000|||||0.01923||132.00|6.90|-6.90|1
Kepler-413|b|66.26200000|2455096.640000||4700.00|0.78|0.82|13.987|288.510620|51.162472|4.347|0.099|-0.099|27.543800||67.00000|22.00000|-21.00000|0.05140|||||1
Kepler-415|b|4.17600000||||0.64|0.67|14.091|293.804434|38.639131|1.210|0.130|-0.100|||119.90000|102.10000|-87.40000||||||1
Kepler-416|c|12.20900000||||1.07|1.00|12.874|291.556965|39.227287||||||||||||||1
Kepler-418|b|86.67856000|2455008.597500|0.4260000|5820.00|1.09|0.98|13.493|294.433512|38.355450|13.450|1.790|-1.790|84.400000|50.000|349.60000|||0.11040|0.2300||||1
Kepler-419|c|675.47000000|||6430.00|1.74|1.39|12.088|295.417899|51.184765||||||2320.10000|127.10000|-127.10000||||||0
Kepler-422|b|7.89144830|2455010.250050||5972.00|1.24|1.15|12.357|282.629656|46.323357|12.890|1.230|-1.230||40.000|136.66000|41.32000|-41.32000|0.09570|0.4160||||1
Kepler-424|c|223.30000000|||5460.00|0.94|1.01|12.905|298.624890|48.577454|||||246.000|||||||||0
Kepler-428|b|3.52563254|2455003.048008|0.1089000|5150.00|0.80|0.87|13.767|290.581722|40.577400|12.110|0.340|-0.340|11.650000|188.000|403.63000|60.39000|-60.39000|0.13840|0.1300|720.00|25.00|-25.00|1
Kepler-43|b|3.02409490|2454965.416240||6041.00|1.42|1.32|12.858|285.240856|46.668255|13.664|0.729|-0.717|6.975000|375.000|1026.59090|82.63580|-82.63580|0.08628|0.6508|1950.00|250.00|-250.00|1
LkCa 15|b|||||||9.424|69.824148|22.350967||||||||||||||0
LkCa 15|c|||||||9.424|69.824148|22.350967||||||||||||||0
Kepler-454|b|10.57375339|2455008.067585||5701.00|1.07|1.03|10.357|287.478529|38.228866|2.370|0.130|-0.130|18.293000|1.960|6.84000|1.40000|-1.40000|0.02041|0.9288||||1
HD 33844|b|551.40000000|||4861.00|5.29|1.78|5.574|78.150421|-14.951111|||||33.500||||||100.90|6.50|-6.50|0
HD 33844|c|916.00000000|||4861.00|5.29|1.78|5.574|78.150421|-14.951111|||||25.400||||||100.90|6.50|-6.50|0
Kepler-1111|b|8.79617863|2454968.677170|0.1416080|6077.00|1.15|1.10|13.600|295.463372|45.812744|2.000|0.540|-0.260||||||0.01639||1142.00|316.95|-156.35|1
Kepler-1112|b|14.36267939|2454974.436340|0.1927290|6496.00|1.54|1.34|13.688|296.968815|47.751488|3.020|1.280|-0.520||||||0.01811||1734.00|722.72|-305.97|1
Kepler-1113|b|42.30049540|2455001.778770|0.1832500|5931.00|1.17|1.12|13.552|289.406695|39.338834|2.810|1.130|-0.360||||||0.02177||1127.00|446.90|-143.49|1
Kepler-1114|b|14.97435694|2454974.501720|0.1012870|5374.00|0.83|0.87|12.438|299.236933|45.834698|1.350|0.080|-0.070||||||0.01495||427.00|20.30|-19.07|1
Kepler-1115|b|23.55407250|2454977.212450|0.2982900|8480.00|1.73|1.60|11.566|294.991772|40.144409|1.700|0.290|-0.200||||||0.00869||935.00|156.71|-107.72|1
Kepler-1116|b|41.69778270|2454967.243640|0.2259600|5641.00|0.93|0.95|13.974|291.933655|44.115505|2.540|0.540|-0.220||||||0.02491||1017.00|217.03|-88.82|1
Kepler-1117|b|4.79028459|2454967.954340|0.1136960|5612.00|0.93|0.95|12.867|292.084780|49.237480|1.110|0.170|-0.080||||||0.01115||619.00|88.54|-45.31|1
Kepler-1118|b|38.67150750|2454990.620710|0.2319600|5688.00|0.97|0.96|13.505|299.965664|44.160896|2.740|0.600|-0.430||||||0.02563||818.00|164.05|-104.13|1
Kepler-1119|b|8.32651530|2454968.586820|0.2242900|6083.00|1.17|1.11|13.864|297.019131|44.327522|1.920|0.630|-0.300||||||0.01541||1288.00|425.36|-215.34|1
Kepler-1120|b|2.94902905|2454966.136410|0.0849710|4904.00|0.74|0.78|13.790|290.914483|42.286579|1.380|0.090|-0.070||||||0.01716||635.00|27.58|-33.82|1
Kepler-1121|b|13.15141081|2454977.161080|0.2334790|6231.00|1.59|1.29|11.076|297.786606|47.886127|1.910|0.480|-0.460||||||0.01078||529.00|130.45|-95.64|1
Kepler-1122|b|42.19173570|2454988.315470|0.2961700|5544.00|0.89|0.92|13.872|288.280535|46.340904|2.040|0.270|-0.140||||||0.02143||924.00|116.80|-62.62|1
Kepler-1123|b|4.33946454|2454965.802450|0.0957210|5500.00|0.90|0.93|13.528|294.517667|50.670399|1.670|0.250|-0.110||||||0.01732||796.00|114.33|-52.85|1
Kepler-1124|b|2.85234897|2454965.044317|0.0294200|3658.00|0.34|0.35|13.671|286.594273|37.891266|1.280|0.120|-0.070||||||0.03537||177.00|10.38|-9.81|1
Kepler-1125|b|17.67006420|2454964.597960|0.2405000|5683.00|0.94|0.95|13.694|295.481223|40.731980|1.840|0.300|-0.180||||||0.01767||910.00|151.92|-91.85|1
Kepler-1126|b|108.59332900|2455006.751020|0.3328300|5798.00|0.93|0.92|12.966|285.691992|45.689396|1.730|0.210|-0.140||||||0.01719||668.00|76.62|-55.62|1
Kepler-1127|b|5.12330347|2454965.085660|0.1249330|5664.00|0.95|0.97|13.861|293.217384|42.720707|1.960|0.310|-0.420||||||0.01901||996.00|159.80|-84.75|1
Kepler-1128|b|61.61781670|2455012.078770|0.1563300|5543.00|0.91|0.94|14.383|293.063338|39.403444|3.650|0.530|-0.340||||||0.03658||1163.00|172.51|-90.56|1
Kepler-1129|b|24.33978040|2454969.059350|0.1371700|5831.00|1.00|1.00|14.173|291.604495|41.309361|2.960|0.510|-0.330||||||0.02661||1258.00|220.24|-125.26|1
Kepler-1129|c|76.53695860|2454997.154920|0.2372100|5831.00|1.00|1.00|14.173|291.604495|41.309361|2.730|0.460|-0.270||||||0.02456||1258.00|220.24|-125.26|1
Kepler-1130|b|5.45298175|2454967.151020|0.0877130|5403.00|0.81|0.90|11.137|285.207485|45.384350|0.800|0.160|-0.030||||||0.00900||234.00|5.30|-5.10|1
Kepler-1131|b|3.53232449|2454967.744780|0.1169670|5851.00|1.04|1.03|13.794|295.651494|49.261295|1.590|0.360|-0.150||||||0.01405||1109.00|246.47|-109.64|1
Kepler-1132|b|62.89162280|2454972.129560|0.2861300|5298.00|0.83|0.87|14.167|286.367463|48.423935|2.350|0.190|-0.170||||||0.02618||940.00|72.28|-58.85|1
Kepler-659|b|17.67179600|2455019.368600|0.1356420|4870.00|0.74|0.79|13.963|287.608202|47.509686|2.500|0.330|-0.230||||||0.03061||688.00|28.16|-34.77|1
Kepler-660|b|9.27358194|2455006.258019|0.1375170|4779.00|0.71|0.75|13.672|288.138262|47.724453|2.570|0.110|-0.170||||||0.03311||564.00|23.98|-36.50|1
Kepler-661|b|6.02930132|2455004.603290|0.0658250|4483.00|0.67|0.70|14.001|283.710881|47.863270|3.070|0.120|-0.210||||||0.04151||558.00|25.54|-35.29|1
Kepler-663|b|4.99678284|2455004.741580|0.0871000|5264.00|0.82|0.86|14.448|297.808262|47.946671|2.600|0.200|-0.160||||||0.02918||1030.00|74.38|-63.50|1
Kepler-664|b|2.52559332|2455004.595130|0.0661750|5754.00|1.02|1.01|14.366|288.754887|48.226200|2.660|0.680|-0.250||||||0.02369||1386.00|363.27|-133.71|1
Kepler-665|b|16.01310205|2455009.359630|0.1277250|4913.00|0.74|0.79|13.855|297.025630|48.478596|2.600|0.150|-0.150||||||0.03169||651.00|32.14|-36.75|1
Kepler-666|b|4.49876092|2455004.351100|0.1596170|5887.00|1.05|1.03|14.199|298.456840|48.791592|2.400|0.580|-0.280||||||0.02088||1330.00|316.53|-168.02|1
Kepler-668|b|8.35390639|2455004.632640|0.0946330|5352.00|0.82|0.87|13.996|285.499250|49.277348|2.700|0.230|-0.180||||||0.02974||877.00|70.00|-59.00|1
Kepler-669|b|4.12554687|2455002.751997|0.1307880|6038.00|1.20|1.15|14.380|291.936173|49.253986|4.830|1.280|-0.550||||||0.03699||1778.00|463.31|-208.21|1
Kepler-670|b|2.81650485|2455003.967687|0.1043842|5709.00|0.99|0.99|13.732|297.015468|49.225292|13.180|2.940|-1.210||||||0.12170||980.00|218.34|-97.82|1
Kepler-672|b|38.37746230|2455005.819510|0.2312000|5627.00|0.92|0.95|13.962|291.722008|49.480877|2.500|0.320|-0.180||||||0.02546||1011.00|127.59|-74.15|1
Kepler-673|b|3.72873109|2455004.793449|0.1113920|5355.00|0.84|0.88|14.179|290.785759|50.054119|6.540|0.530|-0.480||||||0.07077||978.00|79.56|-65.42|1
Kepler-674|b|2.24338185|2455003.678894|0.0425210|4192.00|0.57|0.60|13.213|285.176211|50.149818|1.690|0.100|-0.070||||||0.02677||302.00|18.81|-17.56|1
Kepler-675|b|2.33743801|2455004.761824|0.0839200|4945.00|0.75|0.79|13.810|293.833326|50.230354|2.440|0.240|-0.160||||||0.02993||651.00|31.74|-38.06|1
Kepler-677|b|6.57531678|2455006.634296|0.1784870|5723.00|0.99|1.00|14.071|290.098067|50.321609|5.380|1.170|-0.420||||||0.04978||1180.00|252.65|-99.12|1
Kepler-678|b|7.27503724|2455002.994868|0.3133580|5520.00|0.91|0.94|13.732|295.455293|50.494560|5.140|0.660|-0.350||||||0.05184||875.00|112.58|-61.05|1
HD 219134|b|3.09292600|2457126.699130|0.0393750|4699.00|0.78|0.81|3.981|348.320740|57.168354|1.602|0.055|-0.055||2.381|4.74000|0.19000|-0.19000||0.9245|6.55|0.01|-0.01|1
HD 219134|c|6.76458000|2457474.045910|0.0691667|4699.00|0.78|0.81|3.981|348.320740|57.168354|1.511|0.047|-0.047||1.697|4.36000|0.22000|-0.22000||0.8130|6.55|0.01|-0.01|1
HD 219134|d|46.85900000|||4699.00|0.78|0.81|3.981|348.320740|57.168354|1.610|0.020|-0.020||3.340|16.17000|0.64000|-0.64000|||6.55|0.01|-0.01|0
Kepler-679|b|12.39358604|2455011.745720|0.1550920|5403.00|0.84|0.87|14.196|296.021342|50.567783|3.010|0.320|-0.390||||||0.03271||968.00|89.61|-75.62|1
KOI-94|d|22.34298900|2454965.740520||6182.00|1.52|1.28|11.218|297.333057|41.891117|11.270|1.060|-1.060|23.800000|18.300|106.00000|11.00000|-11.00000|0.06802|0.0550||||1
GJ 1132|b|1.62892870|2457184.557590|||0.26|0.18|9.245|153.715737|-47.156727|1.430|0.160|-0.160|||1.63000|0.54000|-0.54000|0.05041||12.04|0.24|-0.24|1
K2-27|b|6.77131500|2456812.844840||5248.00|0.89|0.87|11.157|171.515165|1.230738|4.480|0.230|-0.230||11.800|30.90000|4.60000|-4.60000||||||1
Pr0211|c|4850.00000000|||5300.00|0.83|0.94|10.660|130.547882|19.277044|||||138.000|||||||||0
K2-24|b|20.88508000|2456905.795000|0.2450417|5743.00|1.21|1.12|9.635|242.573719|-24.990331|5.830|0.600|-0.600|25.800000|||||0.04409|0.4700||||1
K2-24|c|42.36342000|2456915.625000|0.2940833|5743.00|1.21|1.12|9.635|242.573719|-24.990331|8.100|0.820|-0.820|44.600000|||||0.06147|0.4400||||1
Kepler-680|b|3.68992629|2455003.364610|0.1095250|5890.00|1.11|1.08|14.012|291.622410|50.618237|2.420|0.820|-0.250||||||0.01962||1342.00|446.09|-145.05|1
Kepler-681|b|26.39435646|2455009.053590|0.1449370|5021.00|0.76|0.80|13.757|289.399721|51.250324|3.080|0.160|-0.160||||||0.03740||666.00|33.17|-37.24|1
Kepler-924|b|61.03701170|2455008.180030|0.3687900|6167.00|1.23|1.14|13.114|290.668512|40.397718|3.070|1.110|-0.610||||||0.02255||995.00|354.67|-155.09|1
Kepler-926|b|52.06886010|2455011.156050|0.1268170|5806.00|1.01|1.01|13.105|289.679343|40.700466|2.310|0.570|-0.230||||||0.02080||771.00|188.40|-78.88|1
Kepler-927|b|9.11499030|2454966.976240|0.1868830|5743.00|0.99|0.99|13.460|289.383510|41.392695|1.720|0.400|-0.150||||||0.01583||879.00|201.62|-80.24|1
Kepler-928|b|3.93246130|2454965.554650|0.0915920|4700.00|0.70|0.73|13.685|289.920717|41.542828|1.590|0.310|-0.120||||||0.02113||532.00|24.80|-37.63|1
Kepler-929|b|0.92103214|2454965.030250|0.1056040|5869.00|1.02|1.01|13.271|298.481124|41.615332|1.110|0.270|-0.150||||||0.00957||820.00|208.26|-118.04|1
Kepler-931|b|8.03755877|2454972.356390|0.1161080|5241.00|0.81|0.86|12.927|297.132641|42.768253|1.330|0.140|-0.090||||||0.01536||490.00|53.41|-35.21|1
Kepler-932|b|1.92143740|2454964.806131|0.0729960|5331.00|0.84|0.87|12.732|296.952062|43.271969|1.370|0.130|-0.100||||||0.01534||478.00|47.04|-34.26|1
Kepler-933|b|14.20443009|2454975.733430|0.1657900|5346.00|0.84|0.87|14.100|289.568659|43.538612|2.460|0.230|-0.160||||||0.02687||922.00|78.43|-61.30|1
Kepler-934|b|55.67383090|2454969.543480|0.1585400|5001.00|0.77|0.81|13.549|290.288467|43.755322|2.090|0.150|-0.110||||||0.02482||603.00|29.40|-30.42|1
Kepler-936|b|10.56134221|2454966.764170|0.1149600|5482.00|0.89|0.92|13.279|293.577759|46.736347|1.450|0.200|-0.100||||||0.01499||687.00|87.73|-47.53|1
Kepler-937|b|67.66882700|2455031.196460|0.4009600|6095.00|1.22|1.15|14.025|294.168805|46.714611|3.720|1.290|-0.480||||||0.02775||1482.00|508.28|-191.89|1
Kepler-937|c|153.34336400|2455023.537000|0.4464600|6095.00|1.22|1.15|14.025|294.168805|46.714611|2.670|0.910|-0.390||||||0.02040||1482.00|508.28|-191.89|1
Kepler-939|b|14.87829600|2454975.968640|0.3126700|5471.00|0.85|0.88|14.280|293.865613|47.026829|1.750|0.310|-0.200||||||0.01880||1029.00|113.65|-89.64|1
Kepler-940|b|59.62252570|2454971.133850|0.2677100|5769.00|0.96|0.97|14.399|294.241293|47.275982|3.340|0.710|-0.310||||||0.03162||1317.00|182.31|-117.80|1
Kepler-941|b|17.42395198|2454981.826450|0.2030400|5539.00|0.86|0.89|14.389|294.326356|47.217613|3.080|0.350|-0.610||||||0.03294||1105.00|129.33|-106.83|1
Kepler-942|b|44.96417488|2454977.558760|0.2100500|4861.00|0.75|0.81|11.472|294.955114|44.149818|2.130|0.230|-0.080||||||0.02609||218.00|5.59|-5.36|1
Kepler-943|b|49.77014380|2454992.985720|0.4202100|5612.00|0.91|0.93|14.467|284.273965|41.535023|5.930|0.790|-0.530||||||0.05975||1239.00|151.99|-108.72|1
Kepler-945|b|31.00338140|2454976.289140|0.2168300|5718.00|0.97|0.97|14.742|291.269748|42.096046|2.630|0.470|-0.250||||||0.02479||1543.00|273.72|-146.45|1
Kepler-946|b|11.79162572|2454967.540210|0.1252900|5665.00|0.93|0.94|13.735|300.929606|44.028790|1.930|0.320|-0.200||||||0.01897||918.00|156.08|-94.34|1
Kepler-947|b|26.96443170|2454978.343430|0.1645400|5508.00|0.87|0.90|14.517|294.366727|42.252678|2.280|0.230|-0.230||||||0.02430||1188.00|118.29|-107.60|1
Kepler-948|b|7.76846622|2454971.062500|0.1827100|5679.00|0.94|0.96|13.624|293.300231|41.523338|1.850|0.320|-0.410||||||0.01782||884.00|153.24|-80.42|1
Kepler-411|c|7.83442788|2454968.222776|0.1160670|4974.00|0.79|0.83|10.641|287.605582|49.523262|3.270|0.120|-0.070||||||0.04019|||||1
Kepler-950|b|98.71804060|2454964.586110|0.2674330|5857.00|1.02|1.02|14.509|287.956566|41.130329|8.980|1.560|-0.830||||||0.08054||1489.00|253.03|-146.82|1
Kepler-951|b|71.52530845|2455024.692545|0.2469710|4834.00|0.73|0.77|12.920|287.737560|38.114567|5.590|0.240|-0.260||||||0.06975||408.00|18.81|-20.71|1
Kepler-952|b|130.35469190|2454977.060140|0.2659200|5730.00|0.99|1.00|14.063|285.371949|41.993912|7.650|1.650|-0.750||||||0.07138||1167.00|254.09|-104.12|1
Kepler-167|d|21.80385500|2455669.793400|0.1492500|4890.00|0.73|0.77|12.446|292.658441|38.345413|1.194|0.049|-0.048|41.700000|||||0.01507|0.4740|330.00|10.00|-10.00|1
Kepler-167|e|1071.23228000|2455253.286990|0.6720833|4890.00|0.73|0.77|12.446|292.658441|38.345413|10.150|0.240|-0.230|560.000000|||||0.12810|0.2330|330.00|10.00|-10.00|1
Kepler-431|c|8.70300000|||6004.00|1.09|1.07|10.945|281.112335|43.227789|0.668||||||||0.00560|||||1
Kepler-434|b|12.87470990|2455003.022830|0.0953000|5977.00|1.38|1.20|13.400|293.586381|42.928913|12.670|2.910|-2.020|17.900000|221.000|908.96000|111.24000|-111.24000|0.08350|0.9790|1240.00|120.00|-120.00|1
Kepler-436|b|64.00205000|2455477.630700|0.1946000|4651.00|0.70|0.73|14.083|301.720753|44.412063|2.730|0.230|-0.240|104.000000|||||0.03540|0.0900|618.00|34.00|-30.00|1
Kepler-439|b|178.13960000|2455399.398700|0.3996000|5431.00|0.87|0.88|13.344|280.801566|44.033994|2.240|0.160|-0.450|142.000000|||||0.02392|0.1000|693.00|66.00|-38.00|1
Kepler-442|b|112.30530000|2455849.557800|0.2342000|4402.00|0.60|0.61|13.233|285.366589|39.280081|1.340|0.110|-0.180|146.000000|||||0.02110|0.2200|342.00|19.00|-22.00|1
Kepler-444|d|6.18939200|2454967.786900||5046.00|0.75|0.76|7.244|289.752289|41.634605|0.530|0.022|-0.019|17.151000|||||0.00644|0.5300|35.70|1.10|-1.10|1
Kepler-446|b|1.56540900|2454965.913500|0.0269000|3359.00|0.24|0.22|13.591|282.250207|44.921102|1.500|0.250|-0.250|14.200000|7.000||||0.05740|0.6010|120.00|||1
Kepler-46|c|57.01100000|||5309.00|0.79|0.90|13.814|289.268744|42.604176||||64.100000||119.49900|6.67400|-6.03900|||855.00|68.00|-65.00|1
Kepler-48|b|4.77800000|2454957.061130||5194.00|0.89|0.88|11.702|299.139212|40.949020|1.880|0.100|-0.100||1.620|3.94000|2.10000|-2.10000|0.01932|0.1700||||1
Kepler-49|c|10.91293430|2455002.849190|0.1191000|4252.00|0.56|0.55|13.184|292.294579|40.591801|2.550|||||228.83000|||0.04423|||||1
Kepler-50|c|9.37647000|2454969.958000|0.0858000|6225.00|1.58|1.24|9.518|288.100873|50.033718|2.170|0.070|-0.080|11.904800||||||0.9400||||1
Kepler-52|b|7.87735650|2455009.376920|0.1009000|4263.00|0.56|0.54|13.153|286.738033|49.975750|2.100|||||2765.00000|||0.03698|||||1
Kepler-53|c|38.55830380|2454996.848160|0.2090000|5858.00|0.89|0.98|14.252|290.461775|40.562462|3.170|||||5002.43000|||0.03277|||||1
Kepler-55|b|27.94814490|2455011.795980|0.1456000|4503.00|0.62|0.62|13.970|285.168338|44.026466|2.430|||||473.55000|||0.03832|||||1
Kepler-55|f|10.19854500|2454970.917140|0.0905000|4503.00|0.62|0.62|13.970|285.168338|44.026466|1.590|0.100|-0.100|||||||0.4600||||1
Kepler-57|c|11.60925670|2454966.990830|0.0711000|5145.00|0.73|0.83|13.437|293.641285|44.657040|1.550|||||2208.83000|||0.01958|||||1
Kepler-59|c|17.98012350|2454980.698180|0.1719000|6074.00|0.94|1.04|13.253|287.039503|46.640129|1.980|||||435.41000|||0.01923|||||1
Kepler-61|b|59.87756000|2454984.188000|0.2019000|4017.00|0.62|0.64|13.078|295.304508|42.475290|2.150|0.130|-0.130|90.600000|||||0.03301|0.2900||||1
Kepler-62|e|122.38740000|2454983.404000|0.2883000|4925.00|0.64|0.69|12.256|283.212747|45.349865|1.610|0.050|-0.050|144.000000||36.00000|||0.02320|0.0600|368.00|||1
Kepler-65|c|5.85994400|2454965.039100|0.1637000|6211.00|1.41|1.25|10.066|288.688700|41.151173|2.580|0.060|-0.060|10.309000||||||0.4200||||1
Kepler-66|b|17.81581500|2454967.485400||5962.00|0.97|1.04|14.021|293.981569|46.687748|2.800|0.160|-0.160|30.300000|||||0.02646|0.5600|1107.00|90.00|-90.00|1
Kepler-68|d|625.00000000|||5793.00|1.24|1.08|8.975|291.032305|49.040272|||||19.060|267.00000|16.00000|-16.00000|||135.00|10.00|-10.00|0
Kepler-77|b|3.57878087|2455095.865727|0.1222400|5520.00|0.99|0.95|12.758|289.607956|44.345425|10.761|0.179|-0.179|9.764000|59.200|136.66100|10.17000|-10.17000|0.09924|0.3410|570.00|70.00|-70.00|1
Kepler-79|d|52.09020000|2455721.011000||6174.00|1.30|1.17|12.913|300.517131|44.381580|7.160|0.130|-0.160|47.420000||6.00000|2.10000|-1.60000|0.05038|0.0560||||1
Kepler-8|b|3.52249910|2454954.119310||6213.00|1.49|1.21|12.576|281.288118|42.451080|15.872|0.594|-0.695|6.854000|68.400|187.51970|41.31790|-38.13960|0.09575|0.7191|1330.00|180.00|-180.00|1
Kepler-1133|b|11.55562343|2454971.195960|0.0689000|5569.00|0.90|0.93|13.596|293.322404|42.867470|1.970|0.240|-0.150||||||0.01953||821.00|97.06|-62.53|1
Kepler-1134|b|17.13263989|2454980.154800|0.1272500|5281.00|0.81|0.84|14.426|295.567982|42.478287|2.640|0.210|-0.260||||||0.02981||997.00|87.95|-74.21|1
Kepler-1135|b|76.95785700|2455025.332140|0.3910000|5656.00|0.94|0.96|13.161|286.002968|44.756592|1.850|0.330|-0.160||||||0.01755||728.00|129.19|-55.48|1
Kepler-1136|b|2.36172433|2454966.239300|0.0509750|4512.00|0.68|0.72|13.869|284.107796|44.245808|1.640|0.100|-0.090||||||0.02168||545.00|21.29|-29.80|1
Kepler-1137|b|23.92107910|2454972.075830|0.1955000|6807.00|1.84|1.50|11.917|287.130272|48.665375|2.200|0.830|-0.400||||||0.01143||971.00|361.65|-176.08|1
Kepler-1138|b|3.17060005|2454965.677260|0.0657420|5582.00|0.92|0.95|14.135|285.899242|48.307301|1.700|0.240|-0.130||||||0.01713||1101.00|152.35|-73.19|1
Kepler-1139|b|0.81316672|2454964.825340|0.0594830|5550.00|0.91|0.94|12.748|287.945617|39.230568|1.190|0.170|-0.080||||||0.01204||555.00|77.61|-42.22|1
Kepler-1140|b|24.08627070|2454981.202270|0.0928630|4850.00|0.73|0.76|13.946|281.693981|46.946449|2.770|0.450|-0.370||||||0.03496||657.00|29.10|-42.88|1
Kepler-1141|b|2.34451194|2454965.873370|0.0582500|5791.00|1.07|1.01|11.338|290.543645|47.725880|0.820|0.120|-0.080||||||0.00704||365.00|48.98|-34.33|1
Kepler-1142|b|18.30272480|2454975.892360|0.3401700|5685.00|0.96|0.97|13.031|292.714435|44.082336|1.470|0.430|-0.180||||||0.01398||697.00|173.49|-66.61|1
Kepler-1143|b|2.88890485|2454965.152790|0.0647420|5053.00|0.77|0.81|13.679|287.302821|39.289688|1.670|0.130|-0.110||||||0.01974||632.00|50.17|-39.16|1
Kepler-1143|c|210.63059100|2455133.727990|0.3614600|5053.00|0.77|0.81|13.679|287.302821|39.289688|3.600|0.510|-0.350||||||0.04306||632.00|50.17|-39.16|1
Kepler-1145|b|3.97076766|2454967.638850|0.0755800|5064.00|0.75|0.79|13.975|295.308161|43.044415|1.400|0.110|-0.110||||||0.01708||714.00|53.37|-53.09|1
Kepler-1146|b|2.35226580|2454964.804050|0.0711300|4692.00|0.70|0.74|14.229|286.716626|47.425633|1.230|0.100|-0.080||||||0.01631||694.00|26.74|-42.13|1
Kepler-1147|b|10.62784997|2454970.821810|0.2088800|5941.00|1.14|1.09|14.179|292.547537|41.642956|2.610|0.800|-0.510||||||0.02075||1476.00|452.64|-176.42|1
